,rn_numbers,top_labels
44,RG-50.030.0055,"{'camp': 9.8, 'family': 8.1, 'food': 6.6, 'war': 5.7, 'relocation': 5.1, 'work': 5.1, 'ghetto': 4.9, 'survive': 4.9, 'army': 4.9, 'government': 4.7, 'hospital': 4.5, 'Jewish': 4.0, 'school': 4.0, 'fear': 3.8, 'shooting': 2.8, 'religion': 2.5, 'aid': 2.3, 'buildings': 2.3, 'hiding': 2.1, 'kill': 1.9, 'police': 1.7, 'prisoners': 1.7, 'sick': 1.5, 'synagogue': 1.5, 'hunger': 1.1, 'Nazi': 1.1, 'russian': 1.1, 'american': 0.4, 'polish': 0.0}"
45,RG-50.030.0056,"{'family': 13.1, 'camp': 10.9, 'war': 7.6, 'food': 6.2, 'buildings': 5.8, 'ghetto': 5.1, 'fear': 4.4, 'Jewish': 4.0, 'religion': 4.0, 'school': 4.0, 'survive': 3.8, 'army': 3.8, 'government': 3.6, 'work': 3.3, 'shooting': 2.2, 'hiding': 2.0, 'hospital': 2.0, 'synagogue': 2.0, 'Nazi': 1.8, 'relocation': 1.8, 'hunger': 1.6, 'police': 1.6, 'prisoners': 1.6, 'sick': 1.3, 'aid': 1.1, 'polish': 0.7, 'american': 0.4, 'kill': 0.2, 'russian': 0.2}"
46,RG-50.030.0057,"{'government': 12.6, 'family': 10.1, 'camp': 7.9, 'war': 7.2, 'Jewish': 5.8, 'hospital': 4.7, 'school': 4.7, 'ghetto': 4.3, 'police': 4.3, 'Nazi': 4.0, 'fear': 3.6, 'work': 3.2, 'survive': 2.9, 'american': 2.9, 'army': 2.9, 'hiding': 2.5, 'prisoners': 2.5, 'religion': 2.5, 'aid': 2.5, 'shooting': 1.4, 'food': 1.1, 'hunger': 1.1, 'polish': 1.1, 'relocation': 1.1, 'russian': 1.1, 'synagogue': 1.1, 'buildings': 0.7, 'kill': 0.4, 'sick': 0.0}"
47,RG-50.030.0058,"{'family': 13.6, 'camp': 10.6, 'war': 6.6, 'Jewish': 5.8, 'government': 5.3, 'army': 5.3, 'school': 5.1, 'food': 4.0, 'fear': 3.8, 'survive': 3.8, 'work': 3.3, 'hunger': 2.8, 'prisoners': 2.8, 'shooting': 2.8, 'religion': 2.5, 'synagogue': 2.3, 'aid': 2.3, 'ghetto': 2.0, 'hiding': 2.0, 'hospital': 2.0, 'american': 1.8, 'buildings': 1.8, 'Nazi': 1.5, 'relocation': 1.5, 'police': 1.3, 'polish': 1.3, 'russian': 1.3, 'kill': 0.8, 'sick': 0.3}"
48,RG-50.030.0059,"{'family': 13.9, 'food': 9.6, 'school': 8.5, 'Jewish': 8.0, 'camp': 8.0, 'war': 6.9, 'hiding': 4.5, 'religion': 4.5, 'fear': 4.3, 'survive': 4.0, 'work': 4.0, 'government': 3.7, 'hunger': 2.9, 'buildings': 2.9, 'aid': 2.1, 'shooting': 1.9, 'ghetto': 1.6, 'hospital': 1.6, 'army': 1.3, 'sick': 1.1, 'Nazi': 0.8, 'prisoners': 0.8, 'relocation': 0.8, 'kill': 0.5, 'russian': 0.5, 'synagogue': 0.5, 'police': 0.3, 'american': 0.3, 'polish': 0.0}"
49,RG-50.030.0060,"{'family': 12.9, 'food': 8.4, 'camp': 7.6, 'school': 5.8, 'war': 5.7, 'fear': 5.1, 'work': 4.1, 'ghetto': 4.0, 'buildings': 4.0, 'hunger': 3.9, 'Jewish': 3.9, 'government': 3.7, 'survive': 3.4, 'aid': 2.9, 'hospital': 2.6, 'police': 2.6, 'army': 2.6, 'shooting': 2.3, 'sick': 2.3, 'prisoners': 2.2, 'relocation': 2.1, 'religion': 1.8, 'hiding': 1.5, 'synagogue': 1.0, 'kill': 0.9, 'polish': 0.7, 'russian': 0.7, 'american': 0.7, 'Nazi': 0.6}"
50,RG-50.030.0061,"{'family': 16.1, 'food': 9.8, 'camp': 7.7, 'army': 6.0, 'hospital': 5.6, 'fear': 5.3, 'survive': 3.7, 'hunger': 3.6, 'prisoners': 3.6, 'buildings': 3.6, 'Jewish': 3.2, 'work': 3.1, 'religion': 3.0, 'government': 2.9, 'shooting': 2.7, 'war': 2.6, 'ghetto': 2.5, 'hiding': 2.1, 'sick': 2.1, 'aid': 2.0, 'school': 1.9, 'relocation': 1.7, 'kill': 1.2, 'police': 1.0, 'russian': 0.7, 'synagogue': 0.7, 'Nazi': 0.6, 'polish': 0.6, 'american': 0.2}"
51,RG-50.030.0062,"{'family': 14.4, 'camp': 12.1, 'government': 7.7, 'Jewish': 7.7, 'school': 7.7, 'war': 7.4, 'religion': 5.1, 'fear': 4.7, 'ghetto': 4.7, 'food': 3.7, 'survive': 2.6, 'army': 2.6, 'hospital': 2.5, 'police': 1.9, 'shooting': 1.9, 'work': 1.8, 'synagogue': 1.6, 'hunger': 1.2, 'Nazi': 1.2, 'sick': 1.2, 'buildings': 1.2, 'prisoners': 1.1, 'relocation': 1.1, 'aid': 1.1, 'polish': 0.5, 'russian': 0.5, 'hiding': 0.4, 'american': 0.4, 'kill': 0.2}"
52,RG-50.030.0063,"{'family': 9.6, 'camp': 9.5, 'government': 9.2, 'war': 7.3, 'Jewish': 5.1, 'Nazi': 4.7, 'hospital': 4.6, 'food': 4.2, 'work': 4.2, 'army': 4.2, 'fear': 4.1, 'american': 3.6, 'prisoners': 3.3, 'hunger': 2.9, 'school': 2.9, 'survive': 2.9, 'religion': 2.5, 'aid': 2.3, 'ghetto': 2.0, 'police': 2.0, 'shooting': 1.3, 'buildings': 1.3, 'relocation': 1.1, 'synagogue': 1.1, 'russian': 1.0, 'kill': 0.9, 'polish': 0.8, 'sick': 0.7, 'hiding': 0.6}"
53,RG-50.030.0064,"{'family': 12.0, 'fear': 10.6, 'camp': 8.9, 'food': 8.0, 'school': 6.1, 'government': 4.7, 'hospital': 4.5, 'work': 4.5, 'war': 4.4, 'Jewish': 4.0, 'ghetto': 3.7, 'shooting': 3.0, 'hiding': 2.8, 'hunger': 2.8, 'religion': 2.8, 'buildings': 2.4, 'kill': 2.1, 'police': 2.1, 'survive': 2.1, 'army': 1.7, 'sick': 1.4, 'Nazi': 1.2, 'prisoners': 1.0, 'relocation': 1.0, 'aid': 1.0, 'polish': 0.3, 'synagogue': 0.3, 'russian': 0.2, 'american': 0.0}"
54,RG-50.030.0065,"{'government': 18.3, 'family': 9.7, 'war': 6.7, 'Jewish': 6.1, 'school': 6.1, 'camp': 6.1, 'Nazi': 5.9, 'fear': 4.8, 'synagogue': 4.6, 'hospital': 3.4, 'relocation': 3.2, 'army': 2.9, 'food': 2.1, 'hiding': 2.1, 'american': 2.1, 'police': 1.9, 'hunger': 1.5, 'religion': 1.5, 'work': 1.5, 'ghetto': 1.3, 'polish': 1.3, 'russian': 1.3, 'buildings': 1.3, 'prisoners': 1.1, 'shooting': 0.8, 'kill': 0.6, 'sick': 0.6, 'survive': 0.6, 'aid': 0.6}"
55,RG-50.030.0066,"{'camp': 15.5, 'family': 10.5, 'food': 9.9, 'Jewish': 5.6, 'war': 5.6, 'work': 5.1, 'fear': 4.9, 'government': 4.4, 'ghetto': 3.5, 'shooting': 3.5, 'religion': 3.3, 'school': 3.1, 'hospital': 2.4, 'survive': 2.4, 'hiding': 2.3, 'kill': 2.3, 'hunger': 1.9, 'prisoners': 1.9, 'army': 1.9, 'aid': 1.8, 'relocation': 1.4, 'sick': 1.3, 'buildings': 1.3, 'police': 1.2, 'synagogue': 1.0, 'Nazi': 0.8, 'american': 0.6, 'polish': 0.5, 'russian': 0.1}"
56,RG-50.030.0067,"{'camp': 13.2, 'family': 10.5, 'food': 9.6, 'fear': 7.3, 'Jewish': 5.7, 'hospital': 4.9, 'war': 4.9, 'work': 4.4, 'shooting': 4.3, 'government': 3.3, 'hunger': 3.1, 'school': 2.7, 'hiding': 2.5, 'religion': 2.3, 'sick': 2.3, 'army': 2.2, 'survive': 2.0, 'ghetto': 1.8, 'kill': 1.8, 'relocation': 1.8, 'buildings': 1.8, 'police': 1.4, 'aid': 1.4, 'russian': 1.2, 'Nazi': 1.0, 'polish': 0.9, 'prisoners': 0.9, 'synagogue': 0.8, 'american': 0.2}"
57,RG-50.030.0068,"{'food': 9.5, 'family': 9.1, 'camp': 7.6, 'religion': 5.6, 'fear': 5.5, 'war': 5.3, 'shooting': 4.9, 'school': 4.8, 'Jewish': 4.7, 'buildings': 3.9, 'work': 3.5, 'ghetto': 3.2, 'hiding': 3.2, 'survive': 3.1, 'army': 2.9, 'government': 2.6, 'kill': 2.6, 'russian': 2.4, 'hunger': 2.1, 'relocation': 2.1, 'sick': 1.8, 'aid': 1.8, 'prisoners': 1.6, 'police': 1.3, 'polish': 1.3, 'synagogue': 1.2, 'hospital': 1.1, 'Nazi': 0.6, 'american': 0.6}"
58,RG-50.030.0069,"{'survive': 11.7, 'war': 10.0, 'family': 9.7, 'fear': 7.7, 'ghetto': 6.3, 'camp': 5.7, 'religion': 5.4, 'work': 4.9, 'food': 4.3, 'school': 4.0, 'hospital': 3.2, 'army': 3.2, 'sick': 2.6, 'buildings': 2.6, 'police': 2.3, 'hiding': 2.0, 'Jewish': 2.0, 'shooting': 2.0, 'aid': 1.7, 'government': 1.1, 'kill': 1.1, 'prisoners': 1.1, 'hunger': 0.9, 'polish': 0.9, 'relocation': 0.9, 'russian': 0.9, 'synagogue': 0.9, 'Nazi': 0.6, 'american': 0.3}"
59,RG-50.030.0070,"{'camp': 12.6, 'school': 7.5, 'food': 7.1, 'fear': 6.3, 'Jewish': 5.9, 'war': 5.9, 'family': 5.6, 'hospital': 5.0, 'work': 5.0, 'government': 4.0, 'hunger': 3.5, 'army': 3.1, 'prisoners': 3.0, 'survive': 2.8, 'religion': 2.7, 'buildings': 2.7, 'shooting': 2.4, 'ghetto': 2.2, 'kill': 1.7, 'aid': 1.6, 'Nazi': 1.5, 'police': 1.5, 'sick': 1.5, 'synagogue': 1.1, 'american': 0.9, 'relocation': 0.8, 'russian': 0.8, 'hiding': 0.7, 'polish': 0.5}"
60,RG-50.030.0071,"{'family': 11.9, 'camp': 11.6, 'school': 6.9, 'war': 6.8, 'Jewish': 6.4, 'food': 5.7, 'work': 4.5, 'religion': 4.1, 'army': 3.7, 'fear': 3.5, 'government': 3.3, 'ghetto': 3.0, 'survive': 3.0, 'hospital': 2.7, 'polish': 2.5, 'buildings': 2.5, 'hunger': 2.0, 'aid': 2.0, 'prisoners': 1.8, 'synagogue': 1.7, 'kill': 1.6, 'Nazi': 1.6, 'shooting': 1.6, 'russian': 1.4, 'sick': 1.3, 'police': 1.0, 'relocation': 1.0, 'american': 0.7, 'hiding': 0.4}"
61,RG-50.030.0072,"{'family': 16.2, 'school': 9.3, 'fear': 9.2, 'camp': 7.7, 'war': 7.0, 'government': 5.6, 'food': 5.1, 'survive': 4.4, 'religion': 4.2, 'Jewish': 4.0, 'hospital': 3.5, 'ghetto': 2.6, 'army': 2.0, 'shooting': 1.9, 'work': 1.9, 'hunger': 1.8, 'buildings': 1.8, 'synagogue': 1.7, 'aid': 1.6, 'american': 1.3, 'hiding': 1.2, 'Nazi': 1.1, 'sick': 1.1, 'russian': 0.8, 'kill': 0.7, 'police': 0.6, 'relocation': 0.6, 'prisoners': 0.4, 'polish': 0.2}"
62,RG-50.030.0073,"{'family': 15.0, 'camp': 9.7, 'army': 7.3, 'Jewish': 6.4, 'food': 5.5, 'school': 5.3, 'war': 5.2, 'fear': 4.4, 'government': 3.8, 'hospital': 3.5, 'work': 3.2, 'survive': 2.9, 'religion': 2.8, 'relocation': 2.4, 'ghetto': 2.0, 'hunger': 2.0, 'shooting': 2.0, 'buildings': 2.0, 'aid': 1.9, 'polish': 1.6, 'sick': 1.5, 'synagogue': 1.5, 'Nazi': 1.4, 'hiding': 1.3, 'kill': 1.1, 'prisoners': 1.1, 'russian': 1.1, 'police': 0.9, 'american': 0.7}"
63,RG-50.030.0074,"{'camp': 12.8, 'family': 9.0, 'Jewish': 8.2, 'army': 8.1, 'war': 6.0, 'food': 5.7, 'government': 5.7, 'school': 3.8, 'fear': 3.5, 'religion': 3.5, 'american': 3.1, 'hospital': 2.8, 'Nazi': 2.5, 'survive': 2.5, 'work': 2.5, 'ghetto': 2.4, 'relocation': 2.1, 'buildings': 1.8, 'prisoners': 1.7, 'aid': 1.7, 'hunger': 1.6, 'shooting': 1.5, 'synagogue': 1.5, 'polish': 1.3, 'kill': 1.1, 'russian': 1.1, 'police': 1.0, 'hiding': 0.9, 'sick': 0.4}"
64,RG-50.030.0075,"{'family': 10.6, 'camp': 9.8, 'food': 8.3, 'fear': 7.2, 'survive': 6.1, 'Jewish': 5.9, 'school': 5.7, 'army': 4.3, 'work': 3.6, 'war': 3.4, 'hunger': 3.3, 'government': 2.9, 'relocation': 2.9, 'prisoners': 2.8, 'religion': 2.6, 'ghetto': 2.5, 'buildings': 2.5, 'hospital': 2.3, 'shooting': 2.3, 'aid': 2.1, 'Nazi': 2.0, 'hiding': 1.6, 'kill': 1.5, 'sick': 1.0, 'synagogue': 1.0, 'russian': 0.8, 'police': 0.5, 'polish': 0.3, 'american': 0.2}"
65,RG-50.030.0076,"{'camp': 12.8, 'family': 12.4, 'war': 11.5, 'school': 8.4, 'fear': 8.0, 'food': 5.6, 'religion': 5.2, 'hunger': 3.5, 'survive': 3.2, 'government': 2.9, 'work': 2.9, 'Jewish': 2.7, 'ghetto': 2.5, 'hospital': 2.5, 'army': 2.2, 'aid': 1.9, 'sick': 1.8, 'hiding': 1.5, 'shooting': 1.5, 'synagogue': 1.3, 'Nazi': 0.9, 'american': 0.9, 'polish': 0.7, 'prisoners': 0.7, 'relocation': 0.7, 'buildings': 0.7, 'russian': 0.6, 'police': 0.3, 'kill': 0.1}"
66,RG-50.030.0077,"{'family': 13.6, 'camp': 12.3, 'war': 7.1, 'government': 6.9, 'fear': 6.2, 'food': 5.4, 'Jewish': 4.9, 'hospital': 4.7, 'religion': 4.4, 'buildings': 3.2, 'survive': 3.1, 'work': 3.1, 'army': 3.1, 'ghetto': 3.0, 'school': 2.4, 'shooting': 2.0, 'relocation': 1.9, 'hunger': 1.8, 'synagogue': 1.8, 'sick': 1.4, 'polish': 1.3, 'aid': 1.3, 'russian': 1.1, 'hiding': 1.0, 'prisoners': 1.0, 'kill': 0.6, 'american': 0.5, 'Nazi': 0.4, 'police': 0.4}"
67,RG-50.030.0078,"{'camp': 14.3, 'family': 10.7, 'fear': 8.1, 'war': 7.9, 'food': 5.7, 'survive': 5.0, 'Jewish': 4.5, 'government': 4.1, 'hunger': 4.1, 'school': 4.1, 'work': 3.6, 'army': 3.6, 'ghetto': 3.3, 'Nazi': 2.6, 'hospital': 2.4, 'prisoners': 2.4, 'religion': 2.1, 'shooting': 1.7, 'polish': 1.6, 'hiding': 1.4, 'synagogue': 1.2, 'buildings': 1.0, 'police': 0.9, 'sick': 0.9, 'kill': 0.7, 'relocation': 0.7, 'russian': 0.5, 'aid': 0.5, 'american': 0.3}"
68,RG-50.030.0079,"{'camp': 13.3, 'school': 12.4, 'government': 8.8, 'family': 8.3, 'war': 6.6, 'hospital': 6.0, 'Nazi': 4.3, 'american': 4.3, 'Jewish': 4.0, 'work': 3.6, 'ghetto': 3.4, 'shooting': 3.1, 'fear': 2.8, 'hunger': 2.4, 'survive': 2.4, 'religion': 2.1, 'food': 1.9, 'buildings': 1.6, 'prisoners': 1.4, 'army': 1.4, 'synagogue': 1.2, 'aid': 1.2, 'sick': 1.0, 'hiding': 0.9, 'polish': 0.5, 'police': 0.3, 'relocation': 0.3, 'russian': 0.3, 'kill': 0.2}"
69,RG-50.030.0080,"{'family': 12.1, 'camp': 10.9, 'food': 9.6, 'fear': 5.9, 'Jewish': 5.4, 'relocation': 5.1, 'ghetto': 4.7, 'hospital': 3.8, 'work': 3.7, 'survive': 3.6, 'hunger': 3.4, 'war': 3.4, 'school': 3.2, 'kill': 2.5, 'shooting': 2.5, 'buildings': 2.5, 'army': 2.2, 'government': 2.1, 'aid': 2.1, 'hiding': 1.5, 'police': 1.5, 'prisoners': 1.5, 'sick': 1.4, 'Nazi': 1.3, 'religion': 1.3, 'synagogue': 1.1, 'polish': 0.8, 'russian': 0.4, 'american': 0.4}"
70,RG-50.030.0081,"{'camp': 14.2, 'food': 7.6, 'government': 7.5, 'family': 6.7, 'war': 5.7, 'army': 4.8, 'fear': 4.4, 'prisoners': 4.3, 'ghetto': 3.7, 'school': 3.6, 'Jewish': 3.4, 'hospital': 3.0, 'shooting': 3.0, 'Nazi': 2.9, 'hiding': 2.8, 'buildings': 2.7, 'hunger': 2.5, 'religion': 2.5, 'relocation': 2.3, 'work': 2.2, 'kill': 1.6, 'police': 1.6, 'aid': 1.4, 'survive': 1.3, 'sick': 1.1, 'synagogue': 1.1, 'russian': 0.7, 'american': 0.7, 'polish': 0.6}"
71,RG-50.030.0082,"{'camp': 13.7, 'family': 9.7, 'Jewish': 6.3, 'fear': 6.0, 'food': 5.7, 'ghetto': 5.3, 'war': 5.3, 'hiding': 4.5, 'survive': 4.0, 'army': 3.9, 'relocation': 3.5, 'religion': 3.2, 'aid': 3.1, 'government': 3.0, 'shooting': 2.9, 'hospital': 2.5, 'buildings': 2.5, 'school': 2.4, 'work': 2.0, 'synagogue': 1.6, 'hunger': 1.4, 'kill': 1.3, 'polish': 1.3, 'prisoners': 1.2, 'sick': 1.0, 'Nazi': 0.8, 'american': 0.8, 'russian': 0.6, 'police': 0.4}"
72,RG-50.030.0083,"{'camp': 11.0, 'fear': 10.7, 'family': 9.0, 'food': 8.4, 'survive': 5.0, 'war': 4.5, 'work': 4.3, 'hospital': 4.2, 'ghetto': 4.0, 'religion': 3.9, 'school': 3.7, 'prisoners': 3.6, 'Jewish': 3.1, 'sick': 2.8, 'shooting': 2.6, 'army': 2.6, 'buildings': 2.3, 'aid': 2.2, 'hunger': 2.0, 'kill': 1.7, 'government': 1.6, 'polish': 1.4, 'relocation': 1.2, 'police': 1.1, 'hiding': 0.9, 'synagogue': 0.9, 'Nazi': 0.6, 'russian': 0.6, 'american': 0.0}"
73,RG-50.030.0084,"{'family': 14.5, 'camp': 11.6, 'government': 7.3, 'Jewish': 7.1, 'school': 7.1, 'food': 6.3, 'war': 6.1, 'religion': 4.1, 'survive': 3.5, 'army': 3.5, 'fear': 3.1, 'hospital': 3.1, 'buildings': 2.9, 'Nazi': 2.7, 'synagogue': 2.7, 'hunger': 2.4, 'relocation': 2.0, 'shooting': 1.4, 'sick': 1.2, 'work': 1.2, 'american': 1.2, 'russian': 1.0, 'aid': 1.0, 'ghetto': 0.6, 'hiding': 0.6, 'police': 0.6, 'prisoners': 0.6, 'kill': 0.4, 'polish': 0.4}"
74,RG-50.030.0085,"{'family': 11.7, 'camp': 10.6, 'Jewish': 8.1, 'religion': 7.8, 'food': 6.2, 'fear': 5.2, 'relocation': 4.4, 'war': 4.4, 'army': 4.2, 'ghetto': 3.6, 'government': 3.6, 'aid': 3.4, 'school': 3.1, 'survive': 2.9, 'hospital': 2.6, 'buildings': 2.6, 'hunger': 2.3, 'kill': 2.3, 'synagogue': 2.1, 'work': 1.8, 'Nazi': 1.6, 'shooting': 1.3, 'polish': 1.0, 'police': 0.8, 'prisoners': 0.8, 'american': 0.8, 'sick': 0.5, 'hiding': 0.3, 'russian': 0.0}"
75,RG-50.030.0086,"{'family': 12.0, 'camp': 11.6, 'war': 6.4, 'food': 5.7, 'fear': 5.3, 'school': 5.2, 'hunger': 4.6, 'Jewish': 4.1, 'survive': 4.1, 'ghetto': 3.6, 'religion': 3.6, 'hospital': 2.9, 'buildings': 2.9, 'relocation': 2.8, 'aid': 2.8, 'hiding': 2.7, 'shooting': 2.5, 'army': 2.4, 'government': 2.3, 'kill': 2.3, 'Nazi': 2.1, 'work': 1.7, 'prisoners': 1.5, 'russian': 1.5, 'synagogue': 0.9, 'police': 0.8, 'sick': 0.8, 'polish': 0.7, 'american': 0.4}"
76,RG-50.030.0087,"{'camp': 12.2, 'food': 8.4, 'family': 8.1, 'Jewish': 7.9, 'shooting': 5.7, 'war': 5.3, 'kill': 4.6, 'fear': 4.5, 'hospital': 4.1, 'prisoners': 3.5, 'army': 3.2, 'work': 3.1, 'ghetto': 2.9, 'religion': 2.7, 'hunger': 2.4, 'government': 2.3, 'buildings': 2.3, 'relocation': 2.2, 'survive': 2.2, 'school': 2.1, 'aid': 2.1, 'synagogue': 1.6, 'russian': 1.4, 'Nazi': 1.2, 'police': 1.1, 'polish': 1.1, 'sick': 1.1, 'hiding': 0.7, 'american': 0.3}"
77,RG-50.030.0088,"{'government': 8.8, 'camp': 8.4, 'family': 7.8, 'relocation': 6.2, 'food': 5.8, 'ghetto': 5.2, 'Jewish': 4.8, 'work': 4.8, 'fear': 4.5, 'hospital': 4.1, 'shooting': 4.1, 'buildings': 3.9, 'kill': 3.3, 'war': 3.2, 'army': 2.6, 'hunger': 2.4, 'religion': 2.4, 'school': 2.3, 'prisoners': 2.0, 'hiding': 1.9, 'survive': 1.9, 'aid': 1.8, 'police': 1.3, 'russian': 1.2, 'sick': 1.2, 'synagogue': 1.2, 'american': 1.2, 'polish': 0.9, 'Nazi': 0.8}"
78,RG-50.030.0089,"{'camp': 10.3, 'family': 9.3, 'food': 9.3, 'war': 7.6, 'hospital': 6.2, 'Jewish': 5.2, 'work': 5.2, 'army': 4.7, 'fear': 4.4, 'religion': 3.7, 'hunger': 3.6, 'ghetto': 3.3, 'school': 3.2, 'relocation': 2.3, 'buildings': 2.2, 'survive': 2.1, 'polish': 1.9, 'government': 1.7, 'russian': 1.7, 'shooting': 1.7, 'synagogue': 1.7, 'aid': 1.6, 'prisoners': 1.5, 'sick': 1.5, 'police': 1.2, 'kill': 1.0, 'hiding': 0.8, 'Nazi': 0.6, 'american': 0.5}"
79,RG-50.030.0090,"{'family': 12.4, 'camp': 10.2, 'Jewish': 8.8, 'food': 6.6, 'government': 5.8, 'war': 5.8, 'hospital': 4.9, 'army': 4.5, 'religion': 3.8, 'fear': 3.5, 'school': 3.4, 'work': 3.0, 'survive': 2.8, 'ghetto': 2.2, 'synagogue': 2.2, 'aid': 2.2, 'shooting': 1.9, 'Nazi': 1.8, 'polish': 1.8, 'hunger': 1.7, 'prisoners': 1.6, 'buildings': 1.6, 'police': 1.5, 'relocation': 1.4, 'russian': 1.3, 'kill': 1.0, 'american': 1.0, 'sick': 0.7, 'hiding': 0.6}"
80,RG-50.030.0091,"{'camp': 13.9, 'government': 9.6, 'family': 9.0, 'food': 6.8, 'army': 6.0, 'war': 5.5, 'religion': 5.2, 'fear': 4.1, 'hospital': 4.1, 'synagogue': 3.6, 'work': 3.0, 'american': 3.0, 'ghetto': 2.7, 'Jewish': 2.7, 'survive': 2.7, 'buildings': 2.2, 'shooting': 1.9, 'aid': 1.9, 'Nazi': 1.6, 'school': 1.6, 'police': 1.4, 'prisoners': 1.4, 'relocation': 1.4, 'kill': 1.1, 'hunger': 0.8, 'polish': 0.8, 'russian': 0.8, 'sick': 0.8, 'hiding': 0.3}"
81,RG-50.030.0092,"{'camp': 15.4, 'government': 8.9, 'fear': 8.3, 'food': 7.4, 'family': 6.3, 'war': 6.1, 'army': 5.4, 'religion': 4.5, 'hospital': 3.6, 'Jewish': 3.4, 'work': 2.8, 'russian': 2.6, 'ghetto': 2.5, 'shooting': 2.5, 'hunger': 2.1, 'survive': 2.0, 'relocation': 1.8, 'polish': 1.6, 'kill': 1.5, 'synagogue': 1.5, 'buildings': 1.5, 'prisoners': 1.4, 'school': 1.4, 'aid': 1.3, 'Nazi': 1.0, 'hiding': 0.9, 'police': 0.8, 'sick': 0.8, 'american': 0.7}"
82,RG-50.030.0093,"{'family': 13.7, 'food': 10.3, 'camp': 10.1, 'fear': 5.2, 'hospital': 4.8, 'Jewish': 4.6, 'religion': 4.4, 'war': 4.2, 'hunger': 3.6, 'army': 3.6, 'ghetto': 3.1, 'school': 3.1, 'work': 3.1, 'government': 2.8, 'survive': 2.8, 'shooting': 2.1, 'polish': 2.0, 'relocation': 1.8, 'russian': 1.7, 'sick': 1.7, 'buildings': 1.7, 'prisoners': 1.5, 'synagogue': 1.4, 'Nazi': 1.3, 'aid': 1.3, 'kill': 1.2, 'american': 1.2, 'hiding': 0.9, 'police': 0.8}"
83,RG-50.030.0094,"{'family': 10.5, 'food': 7.2, 'camp': 7.2, 'government': 6.3, 'work': 5.0, 'war': 4.9, 'hiding': 4.3, 'hospital': 4.3, 'survive': 4.3, 'Jewish': 4.0, 'religion': 3.5, 'school': 3.5, 'army': 3.5, 'fear': 3.2, 'sick': 3.2, 'buildings': 3.1, 'aid': 2.8, 'shooting': 2.4, 'american': 2.4, 'hunger': 1.9, 'Nazi': 1.9, 'kill': 1.8, 'relocation': 1.8, 'prisoners': 1.6, 'russian': 1.6, 'police': 1.3, 'ghetto': 1.2, 'synagogue': 1.0, 'polish': 0.3}"
84,RG-50.030.0095,"{'family': 10.1, 'camp': 8.7, 'food': 7.2, 'war': 6.9, 'Jewish': 5.5, 'ghetto': 5.0, 'school': 4.3, 'buildings': 4.3, 'government': 4.0, 'hunger': 3.8, 'hospital': 3.6, 'religion': 3.6, 'work': 3.5, 'army': 3.5, 'fear': 3.4, 'Nazi': 2.6, 'shooting': 2.5, 'aid': 2.4, 'relocation': 2.3, 'prisoners': 1.9, 'hiding': 1.8, 'synagogue': 1.7, 'american': 1.7, 'survive': 1.5, 'polish': 1.1, 'kill': 0.9, 'police': 0.9, 'sick': 0.9, 'russian': 0.6}"
85,RG-50.030.0096,"{'camp': 14.4, 'prisoners': 8.5, 'family': 7.8, 'war': 7.5, 'hospital': 5.7, 'army': 5.7, 'food': 5.1, 'buildings': 4.7, 'Jewish': 4.6, 'ghetto': 4.1, 'fear': 3.8, 'religion': 3.3, 'school': 3.1, 'government': 2.8, 'relocation': 2.7, 'shooting': 2.1, 'survive': 2.0, 'work': 1.8, 'hunger': 1.6, 'kill': 1.3, 'sick': 1.3, 'polish': 1.0, 'aid': 1.0, 'hiding': 0.7, 'Nazi': 0.7, 'police': 0.7, 'russian': 0.7, 'synagogue': 0.6, 'american': 0.6}"
86,RG-50.030.0097,"{'camp': 12.8, 'family': 10.5, 'government': 7.7, 'food': 6.0, 'war': 5.9, 'army': 5.7, 'fear': 5.5, 'school': 5.2, 'Jewish': 5.1, 'religion': 3.7, 'hospital': 3.4, 'survive': 3.1, 'ghetto': 2.7, 'work': 2.7, 'hunger': 2.6, 'prisoners': 2.0, 'Nazi': 1.9, 'buildings': 1.8, 'police': 1.7, 'synagogue': 1.7, 'aid': 1.5, 'shooting': 1.4, 'american': 1.1, 'relocation': 1.0, 'kill': 0.9, 'hiding': 0.8, 'polish': 0.8, 'sick': 0.5, 'russian': 0.4}"
87,RG-50.030.0098,"{'camp': 12.5, 'fear': 9.6, 'family': 8.3, 'food': 7.9, 'hospital': 6.0, 'survive': 5.5, 'hunger': 4.5, 'religion': 4.5, 'war': 4.1, 'work': 4.0, 'kill': 3.6, 'Jewish': 3.5, 'army': 3.0, 'aid': 2.8, 'sick': 2.5, 'ghetto': 2.2, 'school': 1.9, 'shooting': 1.9, 'government': 1.8, 'relocation': 1.7, 'hiding': 1.5, 'prisoners': 1.2, 'synagogue': 1.2, 'buildings': 1.2, 'police': 0.9, 'Nazi': 0.8, 'polish': 0.7, 'russian': 0.5, 'american': 0.0}"
